date,ninsee,no2,o3,pm10
07/03/2018,77100,22,34,9
07/03/2018,77101,12,37,10
07/03/2018,77102,6,38,10
07/03/2018,77103,23,33,9
07/03/2018,77104,29,33,10
07/03/2018,77106,15,35,10
07/03/2018,77107,27,33,10
07/03/2018,77108,44,30,14
07/03/2018,77109,16,35,10
07/03/2018,77110,9,38,10
07/03/2018,77111,34,33,14
07/03/2018,77112,6,38,10
07/03/2018,77113,15,35,10
07/03/2018,77114,36,32,12
07/03/2018,77115,10,38,10
07/03/2018,77116,15,35,10
07/03/2018,77117,13,35,12
07/03/2018,77118,41,32,15
07/03/2018,77119,18,35,10
07/03/2018,77120,14,35,14
07/03/2018,77121,40,31,14
07/03/2018,77122,34,33,12
07/03/2018,77123,38,33,14
07/03/2018,77124,37,32,14
07/03/2018,77125,29,33,14
07/03/2018,77126,19,35,14
07/03/2018,77127,32,32,12
07/03/2018,77128,27,33,14
07/03/2018,77129,12,35,14
07/03/2018,77130,23,34,14
07/03/2018,77131,18,35,12
07/03/2018,77132,32,33,14
07/03/2018,77133,12,37,10
07/03/2018,77134,13,35,10
07/03/2018,77135,21,34,10
07/03/2018,77136,30,33,10
07/03/2018,77137,13,35,10
07/03/2018,77138,23,34,10
07/03/2018,77139,44,30,14
07/03/2018,77140,15,35,10
07/03/2018,77141,29,33,14
07/03/2018,77142,26,34,12
07/03/2018,77143,25,34,15
07/03/2018,77144,25,34,10
07/03/2018,77145,28,33,10
07/03/2018,77146,42,31,14
07/03/2018,77147,18,35,10
07/03/2018,77148,12,35,14
07/03/2018,77149,15,35,10
07/03/2018,77150,28,35,15
07/03/2018,77151,16,35,10
07/03/2018,77152,27,33,10
07/03/2018,77153,33,35,15
07/03/2018,77154,26,34,12
07/03/2018,77155,36,32,14
07/03/2018,77156,6,38,10
07/03/2018,77157,12,35,14
07/03/2018,77158,10,38,10
07/03/2018,77159,14,36,10
07/03/2018,77161,9,38,10
07/03/2018,77162,16,35,12
07/03/2018,77163,19,35,15
07/03/2018,77164,16,35,10
07/03/2018,77165,19,35,10
07/03/2018,77166,11,37,10
07/03/2018,77167,13,37,10
07/03/2018,77168,10,38,10
07/03/2018,77169,44,30,14
07/03/2018,77170,8,37,10
07/03/2018,77171,30,33,14
07/03/2018,77172,10,37,10
07/03/2018,77173,19,35,15
07/03/2018,77174,12,36,10
07/03/2018,77175,34,32,12
07/03/2018,77176,20,35,12
07/03/2018,77177,36,33,12
07/03/2018,77178,6,38,10
07/03/2018,77179,17,35,10
07/03/2018,77180,38,32,12
07/03/2018,77181,39,31,14
07/03/2018,77182,13,35,10
07/03/2018,77183,15,35,12
07/03/2018,77184,9,38,10
07/03/2018,77185,20,36,9
07/03/2018,77186,23,38,10
07/03/2018,77187,11,35,10
07/03/2018,77188,21,34,10
07/03/2018,77190,17,35,10
07/03/2018,77191,19,35,10
07/03/2018,77192,27,34,10
07/03/2018,77193,23,35,15
07/03/2018,77194,14,36,10
07/03/2018,77195,27,33,10
07/03/2018,77196,36,33,15
07/03/2018,77197,15,35,10
07/03/2018,77198,7,38,10
07/03/2018,77199,22,34,14
07/03/2018,77200,7,38,10
07/03/2018,77201,19,35,10
07/03/2018,77202,7,38,10
07/03/2018,77203,20,35,14
07/03/2018,77204,11,35,14
07/03/2018,77205,24,35,15
07/03/2018,77206,19,35,12
07/03/2018,77207,9,38,10
07/03/2018,77208,12,36,10
07/03/2018,77209,39,31,14
07/03/2018,77210,13,37,10
07/03/2018,77211,20,35,10
07/03/2018,77212,11,37,10
07/03/2018,77214,39,32,15
07/03/2018,77215,35,32,12
07/03/2018,77216,6,38,10
07/03/2018,77217,34,32,12
07/03/2018,77218,11,36,10
07/03/2018,77219,24,34,12
07/03/2018,77220,6,38,10
07/03/2018,77221,38,32,14
07/03/2018,77222,26,33,10
07/03/2018,77223,15,36,10
07/03/2018,77224,22,34,10
07/03/2018,77225,21,35,14
07/03/2018,77226,16,35,10
07/03/2018,77227,12,35,10
07/03/2018,77228,13,35,12
07/03/2018,77229,27,33,12
07/03/2018,77230,7,38,10
07/03/2018,77231,18,35,14
07/03/2018,77232,30,33,14
07/03/2018,77233,29,34,15
07/03/2018,77234,36,33,14
07/03/2018,77235,17,35,14
07/03/2018,77236,11,36,10
07/03/2018,77237,35,32,14
07/03/2018,77238,18,35,12
07/03/2018,77239,17,35,10
07/03/2018,77240,14,35,10
07/03/2018,77241,34,34,15
07/03/2018,77242,13,36,10
07/03/2018,77243,40,32,14
07/03/2018,77244,6,38,10
07/03/2018,77245,16,36,10
07/03/2018,77246,12,35,10
07/03/2018,77247,13,35,10
07/03/2018,77248,32,33,15
07/03/2018,77249,39,31,14
07/03/2018,77250,13,35,10
07/03/2018,77251,34,33,12
07/03/2018,77252,32,32,12
07/03/2018,77253,31,32,10
07/03/2018,77254,30,33,10
07/03/2018,77255,25,33,10
07/03/2018,77256,14,35,10
07/03/2018,77257,16,35,14
07/03/2018,77258,43,31,14
07/03/2018,77259,33,35,14
07/03/2018,77260,13,36,10
07/03/2018,77261,9,38,10
07/03/2018,77262,12,35,10
07/03/2018,77263,12,36,10
07/03/2018,77264,23,34,10
07/03/2018,77265,13,35,12
07/03/2018,77266,16,35,10
07/03/2018,77267,7,38,10
07/03/2018,77268,32,33,14
07/03/2018,77269,29,32,10
07/03/2018,77270,21,35,12
07/03/2018,77271,8,38,10
07/03/2018,77272,15,35,10
07/03/2018,77273,29,35,15
07/03/2018,77274,22,35,15
07/03/2018,77275,13,35,10
07/03/2018,77276,27,34,14
07/03/2018,77277,26,34,10
07/03/2018,77278,16,35,10
07/03/2018,77279,11,37,10
07/03/2018,77280,15,35,14
07/03/2018,77281,19,35,10
07/03/2018,77282,41,33,14
07/03/2018,77283,14,35,14
07/03/2018,77284,25,34,15
07/03/2018,77285,29,32,10
07/03/2018,77286,15,35,10
07/03/2018,77287,12,35,10
07/03/2018,77288,30,32,10
07/03/2018,77289,12,35,10
07/03/2018,77290,13,35,12
07/03/2018,77291,41,33,14
07/03/2018,77292,38,33,15
07/03/2018,77293,11,38,10
07/03/2018,77294,44,32,15
07/03/2018,77295,28,33,10
07/03/2018,77296,33,33,12
07/03/2018,77297,9,38,10
07/03/2018,77298,14,36,10
07/03/2018,77299,10,37,10
07/03/2018,77300,20,34,14
07/03/2018,77301,12,35,10
07/03/2018,77302,6,38,10
07/03/2018,77303,12,35,10
07/03/2018,77304,11,35,10
07/03/2018,77305,12,37,10
07/03/2018,77306,31,32,10
07/03/2018,77307,36,32,14
07/03/2018,77308,32,35,15
07/03/2018,77309,27,35,15
07/03/2018,77310,11,36,10
07/03/2018,77311,14,36,10
07/03/2018,77312,8,37,10
07/03/2018,77313,10,38,10
07/03/2018,77314,12,35,10
07/03/2018,77315,30,33,14
07/03/2018,77316,11,37,10
07/03/2018,77317,23,34,10
07/03/2018,77318,27,34,12
07/03/2018,77319,14,35,10
07/03/2018,77320,19,35,12
07/03/2018,77321,11,36,10
07/03/2018,77322,35,35,14
07/03/2018,77323,36,34,14
07/03/2018,77325,12,36,10
07/03/2018,77326,32,33,12
07/03/2018,77327,18,35,10
07/03/2018,77328,9,38,9
07/03/2018,77329,8,38,10
07/03/2018,77330,25,34,14
07/03/2018,77331,12,35,12
07/03/2018,77332,35,33,15
07/03/2018,77333,6,38,10
07/03/2018,77335,29,34,15
07/03/2018,77336,30,33,12
07/03/2018,77337,43,30,14
07/03/2018,77338,10,37,10
07/03/2018,77339,12,37,9
07/03/2018,77340,7,38,10
07/03/2018,77341,12,35,10
07/03/2018,77342,7,38,10
07/03/2018,77343,14,35,14
07/03/2018,77344,25,35,15
07/03/2018,77345,14,35,12
07/03/2018,77347,12,36,10
07/03/2018,77348,6,38,10
07/03/2018,77349,32,35,15
07/03/2018,77350,39,32,12
07/03/2018,77352,29,33,10
07/03/2018,77353,8,38,10
07/03/2018,77354,17,35,10
07/03/2018,77355,13,36,10
07/03/2018,77356,11,35,10
07/03/2018,77357,18,35,10
07/03/2018,77358,25,34,15
07/03/2018,77359,23,35,10
07/03/2018,77360,21,34,10
07/03/2018,77361,19,35,12
07/03/2018,77363,43,30,14
07/03/2018,77364,30,34,15
07/03/2018,77365,19,35,10
07/03/2018,77366,28,35,15
07/03/2018,77367,16,35,14
07/03/2018,77368,13,35,10
07/03/2018,77369,22,34,14
07/03/2018,77370,7,38,10
07/03/2018,77371,20,35,12
07/03/2018,77372,41,31,14
07/03/2018,77373,42,31,14
07/03/2018,77374,39,32,14
07/03/2018,77376,33,33,15
07/03/2018,77377,34,33,12
07/03/2018,77378,27,34,10
07/03/2018,77379,13,35,10
07/03/2018,77380,18,35,15
07/03/2018,77381,20,34,10
07/03/2018,77382,27,34,14
07/03/2018,77383,16,35,10
07/03/2018,77384,32,32,12
07/03/2018,77385,14,35,12
07/03/2018,77386,6,38,10
07/03/2018,77387,8,38,10
07/03/2018,77388,14,35,12
07/03/2018,77389,26,33,10
07/03/2018,77390,41,31,14
07/03/2018,77391,13,35,10
07/03/2018,77392,29,35,15
07/03/2018,77393,21,34,10
07/03/2018,77394,30,32,10
07/03/2018,77395,7,38,10
07/03/2018,77396,13,35,10
07/03/2018,77397,13,35,12
07/03/2018,77398,13,35,12
07/03/2018,77399,9,38,10
07/03/2018,77400,19,35,10
07/03/2018,77401,13,35,12
07/03/2018,77402,13,35,10
07/03/2018,77403,13,35,10
07/03/2018,77404,13,35,10
07/03/2018,77405,15,35,12
07/03/2018,77406,15,35,12
07/03/2018,77407,31,34,12
07/03/2018,77408,21,34,14
07/03/2018,77409,12,37,10
07/03/2018,77410,29,32,10
07/03/2018,77411,16,35,12
07/03/2018,77412,21,35,9
07/03/2018,77413,29,33,14
07/03/2018,77414,14,35,10
07/03/2018,77415,19,35,14
07/03/2018,77416,16,35,10
07/03/2018,77417,13,35,10
07/03/2018,77418,14,35,10
07/03/2018,77419,11,36,10
07/03/2018,77420,33,35,15
07/03/2018,77421,13,35,10
07/03/2018,77423,13,35,10
07/03/2018,77424,12,35,10
07/03/2018,77425,17,36,9
07/03/2018,77426,24,33,10
07/03/2018,77427,36,33,15
07/03/2018,77428,20,34,10
07/03/2018,77429,14,35,12
07/03/2018,77430,25,35,15
07/03/2018,77431,6,38,10
07/03/2018,77432,14,35,10
07/03/2018,77433,19,35,10
07/03/2018,77434,12,36,10
07/03/2018,77435,25,35,10
07/03/2018,77436,15,35,10
07/03/2018,77437,27,35,15
07/03/2018,77438,40,31,14
07/03/2018,77439,14,36,10
07/03/2018,77440,17,35,12
07/03/2018,77441,17,35,10
07/03/2018,77442,13,35,10
07/03/2018,77443,22,34,12
07/03/2018,77444,13,35,10
07/03/2018,77445,33,33,12
07/03/2018,77446,13,36,10
07/03/2018,77447,30,33,10
07/03/2018,77448,15,35,12
07/03/2018,77449,33,33,14
07/03/2018,77450,37,32,14
07/03/2018,77451,18,35,12
07/03/2018,77452,13,36,10
07/03/2018,77453,26,33,10
07/03/2018,77454,14,36,10
07/03/2018,77455,31,32,12
07/03/2018,77456,12,35,10
07/03/2018,77457,30,33,10
07/03/2018,77458,9,38,10
07/03/2018,77459,12,35,10
07/03/2018,77460,15,35,14
07/03/2018,77461,13,36,10
07/03/2018,77462,38,33,15
07/03/2018,77463,12,36,10
07/03/2018,77464,38,32,14
07/03/2018,77465,9,38,10
07/03/2018,77466,26,34,12
07/03/2018,77467,11,37,10
07/03/2018,77468,43,31,14
07/03/2018,77469,20,35,10
07/03/2018,77470,34,33,12
07/03/2018,77471,10,38,9
07/03/2018,77472,14,35,12
07/03/2018,77473,7,38,10
07/03/2018,77474,31,33,15
07/03/2018,77475,21,35,14
07/03/2018,77476,18,35,14
07/03/2018,77477,6,38,10
07/03/2018,77478,17,35,14
07/03/2018,77479,43,31,14
07/03/2018,77480,15,35,10
07/03/2018,77481,15,35,10
07/03/2018,77482,11,37,10
07/03/2018,77483,21,35,14
07/03/2018,77484,22,34,14
07/03/2018,77485,9,38,9
07/03/2018,77486,18,35,10
07/03/2018,77487,28,33,10
07/03/2018,77489,10,38,10
07/03/2018,77490,13,35,14
07/03/2018,77491,10,36,10
07/03/2018,77492,12,35,12
07/03/2018,77493,26,33,10
07/03/2018,77494,13,36,10
07/03/2018,77495,32,33,12
07/03/2018,77496,16,35,10
07/03/2018,77498,29,33,15
07/03/2018,77500,10,38,10
07/03/2018,77501,9,37,10
07/03/2018,77504,8,38,10
07/03/2018,77505,21,35,14
07/03/2018,77506,8,38,10
07/03/2018,77507,11,36,10
07/03/2018,77508,31,33,12
07/03/2018,77509,15,35,10
07/03/2018,77510,33,33,12
07/03/2018,77511,37,34,14
07/03/2018,77512,13,35,12
07/03/2018,77513,27,34,15
07/03/2018,77514,44,30,15
07/03/2018,77515,31,34,15
07/03/2018,77516,10,37,10
07/03/2018,77517,41,31,14
07/03/2018,77518,25,34,10
07/03/2018,77519,13,35,10
07/03/2018,77520,6,38,10
07/03/2018,77521,28,33,14
07/03/2018,77522,12,35,10
07/03/2018,77523,11,35,10
07/03/2018,77524,13,36,10
07/03/2018,77525,32,34,15
07/03/2018,77526,16,35,14
07/03/2018,77527,20,35,10
07/03/2018,77528,30,32,10
07/03/2018,77529,27,34,12
07/03/2018,77530,13,35,10
07/03/2018,77531,9,38,10
07/03/2018,77532,14,35,10
07/03/2018,77533,14,35,10
07/03/2018,77534,29,33,10
07/03/2018,78003,10,35,9
07/03/2018,78005,27,34,12
07/03/2018,78006,11,36,9
07/03/2018,78007,24,33,12
07/03/2018,78009,10,35,9
07/03/2018,78010,25,34,12
07/03/2018,78013,24,35,10
07/03/2018,78015,24,34,12
07/03/2018,78020,28,35,10
07/03/2018,78029,27,35,12
07/03/2018,78030,12,35,9
07/03/2018,78031,30,35,10
07/03/2018,78033,26,35,10
07/03/2018,78034,21,35,10
07/03/2018,78036,21,35,10
07/03/2018,78043,23,33,12
07/03/2018,78048,17,36,9
07/03/2018,78049,26,35,12
07/03/2018,78050,15,35,9
07/03/2018,78053,19,35,9
07/03/2018,78057,25,36,10
07/03/2018,78062,23,34,10
07/03/2018,78068,21,37,10
07/03/2018,78070,28,35,10
07/03/2018,78071,10,35,9
07/03/2018,78072,27,36,9
07/03/2018,78073,20,34,12
07/03/2018,78076,17,36,9
07/03/2018,78077,10,36,9
07/03/2018,78082,26,36,10
07/03/2018,78084,19,35,10
07/03/2018,78087,14,35,9
07/03/2018,78089,25,36,10
07/03/2018,78090,26,35,12
07/03/2018,78092,26,32,14
07/03/2018,78096,12,36,9
07/03/2018,78104,30,35,10
07/03/2018,78107,24,37,10
07/03/2018,78108,13,35,9
07/03/2018,78113,29,36,10
07/03/2018,78117,24,33,12
07/03/2018,78118,33,35,10
07/03/2018,78120,13,35,9
07/03/2018,78123,24,34,12
07/03/2018,78124,30,31,14
07/03/2018,78125,12,35,9
07/03/2018,78126,26,32,14
07/03/2018,78128,13,35,9
07/03/2018,78133,24,33,12
07/03/2018,78138,24,34,12
07/03/2018,78140,25,35,12
07/03/2018,78143,19,34,12
07/03/2018,78146,28,31,14
07/03/2018,78147,20,37,10
07/03/2018,78152,22,34,12
07/03/2018,78158,25,32,14
07/03/2018,78160,17,35,10
07/03/2018,78162,14,35,10
07/03/2018,78163,20,36,9
07/03/2018,78164,11,35,9
07/03/2018,78165,20,34,12
07/03/2018,78168,15,34,10
07/03/2018,78171,11,36,9
07/03/2018,78172,24,34,12
07/03/2018,78185,22,36,9
07/03/2018,78188,19,37,10
07/03/2018,78189,23,34,12
07/03/2018,78190,27,32,14
07/03/2018,78192,24,36,9
07/03/2018,78193,14,35,10
07/03/2018,78194,12,36,9
07/03/2018,78196,22,34,12
07/03/2018,78202,29,37,10
07/03/2018,78206,26,35,12
07/03/2018,78208,18,34,10
07/03/2018,78209,9,35,9
07/03/2018,78217,28,35,10
07/03/2018,78220,13,35,9
07/03/2018,78224,24,33,12
07/03/2018,78227,24,35,12
07/03/2018,78230,27,35,10
07/03/2018,78231,28,36,10
07/03/2018,78233,23,34,12
07/03/2018,78234,27,36,9
07/03/2018,78236,22,35,10
07/03/2018,78237,18,36,9
07/03/2018,78238,27,35,12
07/03/2018,78239,33,36,10
07/03/2018,78242,22,33,12
07/03/2018,78245,29,35,10
07/03/2018,78246,32,36,10
07/03/2018,78251,24,33,12
07/03/2018,78255,27,36,10
07/03/2018,78261,25,36,12
07/03/2018,78262,17,35,9
07/03/2018,78263,15,36,9
07/03/2018,78264,14,36,9
07/03/2018,78265,19,35,9
07/03/2018,78267,29,36,10
07/03/2018,78269,9,35,9
07/03/2018,78276,24,36,10
07/03/2018,78278,23,35,10
07/03/2018,78281,27,35,10
07/03/2018,78283,11,36,9
07/03/2018,78285,16,36,9
07/03/2018,78289,15,35,9
07/03/2018,78290,31,36,10
07/03/2018,78291,32,35,10
07/03/2018,78296,31,36,10
07/03/2018,78297,21,34,12
07/03/2018,78299,26,36,12
07/03/2018,78300,25,35,10
07/03/2018,78302,10,36,9
07/03/2018,78305,25,34,12
07/03/2018,78307,9,35,9
07/03/2018,78310,14,36,9
07/03/2018,78311,29,31,14
07/03/2018,78314,30,35,10
07/03/2018,78317,26,37,12
07/03/2018,78320,22,36,10
07/03/2018,78321,18,34,10
07/03/2018,78322,25,33,12
07/03/2018,78324,30,35,10
07/03/2018,78325,26,35,10
07/03/2018,78327,28,36,12
07/03/2018,78329,27,37,10
07/03/2018,78334,14,34,10
07/03/2018,78335,33,35,10
07/03/2018,78337,23,37,10
07/03/2018,78343,23,33,12
07/03/2018,78344,23,36,10
07/03/2018,78346,23,36,10
07/03/2018,78349,13,35,9
07/03/2018,78350,25,32,14
07/03/2018,78354,32,35,10
07/03/2018,78356,19,34,12
07/03/2018,78358,27,32,14
07/03/2018,78361,34,35,10
07/03/2018,78362,33,35,10
07/03/2018,78364,23,35,10
07/03/2018,78366,17,35,10
07/03/2018,78367,24,33,12
07/03/2018,78368,24,34,10
07/03/2018,78372,25,33,14
07/03/2018,78380,26,35,12
07/03/2018,78381,14,36,9
07/03/2018,78382,24,34,12
07/03/2018,78383,16,34,10
07/03/2018,78384,24,34,12
07/03/2018,78385,25,36,10
07/03/2018,78389,17,35,10
07/03/2018,78391,28,36,10
07/03/2018,78396,26,32,14
07/03/2018,78397,16,34,10
07/03/2018,78398,14,35,9
07/03/2018,78401,26,35,12
07/03/2018,78402,30,35,10
07/03/2018,78403,27,36,12
07/03/2018,78404,17,35,9
07/03/2018,78406,17,34,10
07/03/2018,78407,9,36,9
07/03/2018,78410,28,36,10
07/03/2018,78413,19,37,9
07/03/2018,78415,23,34,10
07/03/2018,78416,27,37,10
07/03/2018,78417,24,36,9
07/03/2018,78418,28,32,14
07/03/2018,78420,15,35,9
07/03/2018,78423,19,34,12
07/03/2018,78431,25,34,12
07/03/2018,78437,29,36,10
07/03/2018,78439,22,36,9
07/03/2018,78440,26,35,12
07/03/2018,78442,18,34,10
07/03/2018,78443,19,34,10
07/03/2018,78444,23,37,10
07/03/2018,78451,27,35,10
07/03/2018,78455,23,33,12
07/03/2018,78460,27,36,12
07/03/2018,78464,9,35,9
07/03/2018,78465,21,36,9
07/03/2018,78466,24,34,12
07/03/2018,78470,9,35,9
07/03/2018,78472,10,35,9
07/03/2018,78474,20,36,9
07/03/2018,78475,21,35,9
07/03/2018,78478,10,35,9
07/03/2018,78481,25,32,14
07/03/2018,78484,29,36,10
07/03/2018,78486,11,35,9
07/03/2018,78490,20,34,12
07/03/2018,78497,10,35,9
07/03/2018,78498,24,34,12
07/03/2018,78499,10,35,9
07/03/2018,78501,31,35,10
07/03/2018,78502,25,32,14
07/03/2018,78503,21,37,10
07/03/2018,78505,21,36,9
07/03/2018,78506,10,35,9
07/03/2018,78513,17,35,9
07/03/2018,78516,9,35,9
07/03/2018,78517,10,35,9
07/03/2018,78518,22,33,12
07/03/2018,78520,18,36,9
07/03/2018,78522,12,35,9
07/03/2018,78524,24,33,12
07/03/2018,78528,27,36,10
07/03/2018,78530,26,35,9
07/03/2018,78531,30,36,10
07/03/2018,78536,28,37,10
07/03/2018,78537,11,35,9
07/03/2018,78545,22,33,12
07/03/2018,78548,15,34,10
07/03/2018,78550,20,34,10
07/03/2018,78551,26,33,14
07/03/2018,78557,9,35,9
07/03/2018,78558,23,36,10
07/03/2018,78559,20,37,10
07/03/2018,78561,16,34,10
07/03/2018,78562,14,35,9
07/03/2018,78564,10,35,9
07/03/2018,78565,23,35,9
07/03/2018,78567,31,36,10
07/03/2018,78569,11,35,9
07/03/2018,78571,23,33,12
07/03/2018,78575,19,34,12
07/03/2018,78576,15,35,10
07/03/2018,78586,29,32,14
07/03/2018,78588,21,34,10
07/03/2018,78590,14,35,9
07/03/2018,78591,24,36,9
07/03/2018,78597,30,35,10
07/03/2018,78601,10,35,9
07/03/2018,78605,18,36,9
07/03/2018,78606,10,36,9
07/03/2018,78608,24,36,10
07/03/2018,78609,25,36,12
07/03/2018,78615,21,34,12
07/03/2018,78616,23,35,10
07/03/2018,78618,18,37,9
07/03/2018,78620,21,33,12
07/03/2018,78621,19,34,12
07/03/2018,78623,17,34,10
07/03/2018,78624,24,35,12
07/03/2018,78638,24,35,12
07/03/2018,78640,27,32,12
07/03/2018,78642,25,35,12
07/03/2018,78643,25,35,12
07/03/2018,78644,15,34,10
07/03/2018,78646,25,33,14
07/03/2018,78647,29,35,10
07/03/2018,78650,26,32,14
07/03/2018,78653,19,35,10
07/03/2018,78655,11,35,7
07/03/2018,78668,24,36,10
07/03/2018,78672,24,34,12
07/03/2018,78674,22,33,12
07/03/2018,78677,27,35,9
07/03/2018,78681,22,35,10
07/03/2018,78683,19,34,10
07/03/2018,78686,26,32,12
07/03/2018,78688,18,34,12
07/03/2018,91001,10,38,9
07/03/2018,91016,10,37,9
07/03/2018,91017,15,35,9
07/03/2018,91021,24,35,10
07/03/2018,91022,10,37,9
07/03/2018,91027,37,33,15
07/03/2018,91035,10,35,9
07/03/2018,91037,27,34,10
07/03/2018,91038,17,36,9
07/03/2018,91041,23,35,10
07/03/2018,91044,31,33,14
07/03/2018,91045,26,35,10
07/03/2018,91047,22,35,10
07/03/2018,91064,28,33,14
07/03/2018,91067,10,38,9
07/03/2018,91069,10,38,9
07/03/2018,91075,11,37,9
07/03/2018,91079,12,37,9
07/03/2018,91080,17,36,9
07/03/2018,91081,13,35,9
07/03/2018,91085,20,35,10
07/03/2018,91086,34,34,12
07/03/2018,91093,15,35,10
07/03/2018,91095,22,35,10
07/03/2018,91097,35,33,14
07/03/2018,91098,11,35,9
07/03/2018,91099,18,37,9
07/03/2018,91100,16,37,9
07/03/2018,91103,30,35,12
07/03/2018,91105,19,35,10
07/03/2018,91106,18,35,9
07/03/2018,91109,13,36,9
07/03/2018,91111,19,35,10
07/03/2018,91112,10,38,9
07/03/2018,91114,35,33,14
07/03/2018,91115,22,35,10
07/03/2018,91121,12,38,9
07/03/2018,91122,22,34,12
07/03/2018,91129,20,36,9
07/03/2018,91130,11,36,9
07/03/2018,91131,10,36,9
07/03/2018,91132,18,35,9
07/03/2018,91135,25,35,10
07/03/2018,91136,31,33,14
07/03/2018,91137,10,38,9
07/03/2018,91145,10,35,9
07/03/2018,91148,16,35,9
07/03/2018,91156,23,35,10
07/03/2018,91159,28,35,10
07/03/2018,91161,35,33,15
07/03/2018,91174,35,34,12
07/03/2018,91175,10,35,9
07/03/2018,91179,31,34,12
07/03/2018,91180,18,36,9
07/03/2018,91182,36,34,14
07/03/2018,91184,15,37,9
07/03/2018,91186,18,35,10
07/03/2018,91191,35,32,15
07/03/2018,91195,20,36,9
07/03/2018,91198,18,37,9
07/03/2018,91200,12,35,9
07/03/2018,91201,35,33,15
07/03/2018,91204,32,35,12
07/03/2018,91207,22,35,10
07/03/2018,91215,35,33,14
07/03/2018,91216,33,33,14
07/03/2018,91222,10,38,9
07/03/2018,91223,13,37,9
07/03/2018,91225,36,33,14
07/03/2018,91226,17,36,9
07/03/2018,91228,37,34,14
07/03/2018,91232,20,36,9
07/03/2018,91235,34,34,14
07/03/2018,91240,10,37,9
07/03/2018,91243,22,35,12
07/03/2018,91244,28,35,10
07/03/2018,91247,11,35,9
07/03/2018,91248,12,37,9
07/03/2018,91249,17,35,10
07/03/2018,91272,22,34,12
07/03/2018,91273,12,38,9
07/03/2018,91274,19,34,10
07/03/2018,91275,20,34,12
07/03/2018,91284,11,35,9
07/03/2018,91286,35,34,14
07/03/2018,91292,24,35,10
07/03/2018,91293,19,36,9
07/03/2018,91294,10,36,9
07/03/2018,91312,28,32,14
07/03/2018,91315,24,35,10
07/03/2018,91318,20,36,9
07/03/2018,91319,21,34,12
07/03/2018,91326,35,33,15
07/03/2018,91330,22,35,10
07/03/2018,91332,29,35,12
07/03/2018,91333,26,34,12
07/03/2018,91338,17,35,10
07/03/2018,91339,27,34,12
07/03/2018,91340,35,34,12
07/03/2018,91345,33,33,14
07/03/2018,91347,29,34,12
07/03/2018,91359,14,37,9
07/03/2018,91363,26,34,12
07/03/2018,91374,11,37,9
07/03/2018,91376,26,35,10
07/03/2018,91377,34,32,15
07/03/2018,91378,18,35,9
07/03/2018,91386,31,35,12
07/03/2018,91390,10,37,9
07/03/2018,91393,10,35,9
07/03/2018,91399,11,38,9
07/03/2018,91405,15,37,9
07/03/2018,91408,18,36,9
07/03/2018,91411,16,35,10
07/03/2018,91412,23,35,10
07/03/2018,91414,10,36,9
07/03/2018,91421,34,33,15
07/03/2018,91425,28,34,12
07/03/2018,91432,36,33,15
07/03/2018,91433,15,37,9
07/03/2018,91434,33,34,14
07/03/2018,91435,32,34,12
07/03/2018,91441,25,35,10
07/03/2018,91457,25,35,10
07/03/2018,91458,28,34,12
07/03/2018,91461,24,35,12
07/03/2018,91463,12,37,9
07/03/2018,91468,31,34,12
07/03/2018,91469,12,37,9
07/03/2018,91471,24,33,12
07/03/2018,91473,16,36,9
07/03/2018,91477,29,33,14
07/03/2018,91479,40,33,17
07/03/2018,91482,14,35,9
07/03/2018,91494,31,35,12
07/03/2018,91495,10,35,9
07/03/2018,91507,10,38,9
07/03/2018,91508,13,37,9
07/03/2018,91511,10,36,9
07/03/2018,91514,34,33,14
07/03/2018,91519,10,35,9
07/03/2018,91521,36,34,14
07/03/2018,91525,13,35,9
07/03/2018,91526,10,38,9
07/03/2018,91533,10,37,9
07/03/2018,91534,25,33,12
07/03/2018,91538,21,33,12
07/03/2018,91540,17,35,9
07/03/2018,91544,10,37,9
07/03/2018,91546,13,35,9
07/03/2018,91547,10,35,9
07/03/2018,91549,32,34,14
07/03/2018,91552,25,35,12
07/03/2018,91553,35,33,12
07/03/2018,91556,11,35,9
07/03/2018,91560,23,34,12
07/03/2018,91568,18,35,10
07/03/2018,91570,30,34,12
07/03/2018,91573,34,33,12
07/03/2018,91577,33,33,12
07/03/2018,91578,18,35,9
07/03/2018,91579,26,35,10
07/03/2018,91581,20,35,10
07/03/2018,91587,31,33,14
07/03/2018,91589,35,33,15
07/03/2018,91593,14,35,9
07/03/2018,91599,22,35,10
07/03/2018,91600,36,33,14
07/03/2018,91602,17,35,9
07/03/2018,91613,10,35,9
07/03/2018,91617,34,33,14
07/03/2018,91619,20,35,9
07/03/2018,91629,14,37,9
07/03/2018,91630,16,35,9
07/03/2018,91631,35,33,14
07/03/2018,91634,17,35,10
07/03/2018,91635,27,33,14
07/03/2018,91639,16,37,9
07/03/2018,91645,32,32,14
07/03/2018,91648,32,35,12
07/03/2018,91649,28,35,10
07/03/2018,91654,20,36,9
07/03/2018,91657,36,33,15
07/03/2018,91659,33,34,12
07/03/2018,91661,29,33,14
07/03/2018,91662,15,35,9
07/03/2018,91665,28,34,12
07/03/2018,91666,27,33,12
07/03/2018,91667,32,34,14
07/03/2018,91671,17,36,9
07/03/2018,91679,21,33,12
07/03/2018,91685,30,34,14
