date,ninsee,no2,o3,pm10
08/02/2018,77489,14,23,69
08/02/2018,77490,16,21,67
08/02/2018,77491,25,23,68
08/02/2018,77492,14,24,64
08/02/2018,77493,33,25,69
08/02/2018,77494,26,23,68
08/02/2018,77495,41,21,75
08/02/2018,77496,18,24,67
08/02/2018,77498,32,20,77
08/02/2018,77500,15,23,69
08/02/2018,77501,21,23,69
08/02/2018,77504,17,23,69
08/02/2018,77505,23,23,72
08/02/2018,77506,21,23,69
08/02/2018,77507,11,25,67
08/02/2018,77508,34,23,72
08/02/2018,77509,21,23,68
08/02/2018,77510,36,22,72
08/02/2018,77511,43,18,79
08/02/2018,77512,14,24,65
08/02/2018,77513,30,20,76
08/02/2018,77514,50,14,81
08/02/2018,77515,33,19,78
08/02/2018,77516,20,23,69
08/02/2018,77517,45,16,79
08/02/2018,77518,37,21,74
08/02/2018,77519,14,26,64
08/02/2018,77520,24,22,69
08/02/2018,77521,31,23,72
08/02/2018,77522,12,26,65
08/02/2018,77523,11,26,67
08/02/2018,77524,14,24,68
08/02/2018,77525,35,19,79
08/02/2018,77526,17,20,73
08/02/2018,77527,25,26,68
08/02/2018,77528,40,21,74
08/02/2018,77529,30,23,72
08/02/2018,77530,14,25,65
08/02/2018,77531,15,23,69
08/02/2018,77532,15,25,67
08/02/2018,77533,30,23,68
08/02/2018,77534,37,24,70
08/02/2018,78003,18,28,59
08/02/2018,78005,46,22,65
08/02/2018,78006,10,27,52
08/02/2018,78007,38,23,57
08/02/2018,78009,14,28,59
08/02/2018,78010,35,24,54
08/02/2018,78013,30,25,50
08/02/2018,78015,39,23,62
08/02/2018,78020,32,25,45
08/02/2018,78029,35,25,52
08/02/2018,78030,18,27,57
08/02/2018,78031,35,24,44
08/02/2018,78033,34,25,50
08/02/2018,78034,25,25,50
08/02/2018,78036,26,25,50
08/02/2018,78043,39,22,57
08/02/2018,78048,17,26,49
08/02/2018,78049,35,25,53
08/02/2018,78050,19,26,53
08/02/2018,78053,21,26,49
08/02/2018,78057,28,26,37
08/02/2018,78062,30,25,53
08/02/2018,78068,24,27,37
08/02/2018,78070,33,25,47
08/02/2018,78071,15,28,59
08/02/2018,78072,30,25,42
08/02/2018,78073,33,23,55
08/02/2018,78076,17,26,44
08/02/2018,78077,10,28,53
08/02/2018,78082,29,25,39
08/02/2018,78084,22,25,50
08/02/2018,78087,21,26,59
08/02/2018,78089,28,26,37
08/02/2018,78090,36,25,54
08/02/2018,78092,43,18,59
08/02/2018,78096,12,27,50
08/02/2018,78104,35,24,44
08/02/2018,78107,26,26,39
08/02/2018,78108,15,28,55
08/02/2018,78113,34,26,47
08/02/2018,78117,38,21,58
08/02/2018,78118,37,24,40
08/02/2018,78120,20,27,59
08/02/2018,78123,39,23,59
08/02/2018,78124,48,15,64
08/02/2018,78125,20,27,58
08/02/2018,78126,43,20,58
08/02/2018,78128,20,26,57
08/02/2018,78133,39,22,57
08/02/2018,78138,38,23,60
08/02/2018,78140,36,24,57
08/02/2018,78143,32,21,59
08/02/2018,78146,45,17,62
08/02/2018,78147,22,27,37
08/02/2018,78152,34,23,54
08/02/2018,78158,41,20,58
08/02/2018,78160,27,24,57
08/02/2018,78162,22,25,57
08/02/2018,78163,21,26,44
08/02/2018,78164,19,28,59
08/02/2018,78165,32,23,55
08/02/2018,78168,22,25,54
08/02/2018,78171,11,28,52
08/02/2018,78172,41,21,65
08/02/2018,78185,25,25,44
08/02/2018,78188,22,27,37
08/02/2018,78189,34,24,54
08/02/2018,78190,43,18,59
08/02/2018,78192,27,26,42
08/02/2018,78193,22,26,55
08/02/2018,78194,11,27,47
08/02/2018,78196,33,24,54
08/02/2018,78202,33,26,42
08/02/2018,78206,36,24,55
08/02/2018,78208,28,24,55
08/02/2018,78209,12,28,57
08/02/2018,78217,35,25,50
08/02/2018,78220,19,27,55
08/02/2018,78224,39,22,57
08/02/2018,78227,34,25,58
08/02/2018,78230,34,25,50
08/02/2018,78231,31,25,40
08/02/2018,78233,37,23,55
08/02/2018,78234,30,25,42
08/02/2018,78236,25,25,49
08/02/2018,78237,19,26,40
08/02/2018,78238,35,25,53
08/02/2018,78239,38,25,40
08/02/2018,78242,36,23,55
08/02/2018,78245,33,24,40
08/02/2018,78246,36,26,44
08/02/2018,78251,39,21,57
08/02/2018,78255,30,26,37
08/02/2018,78261,33,27,53
08/02/2018,78262,19,26,52
08/02/2018,78263,16,27,50
08/02/2018,78264,14,27,53
08/02/2018,78265,21,26,50
08/02/2018,78267,35,25,47
08/02/2018,78269,15,28,58
08/02/2018,78276,27,26,37
08/02/2018,78278,28,25,49
08/02/2018,78281,33,25,49
08/02/2018,78283,9,27,50
08/02/2018,78285,16,27,45
08/02/2018,78289,16,27,52
08/02/2018,78290,36,25,39
08/02/2018,78291,37,24,45
08/02/2018,78296,36,25,45
08/02/2018,78297,34,23,58
08/02/2018,78299,34,26,53
08/02/2018,78300,30,25,47
08/02/2018,78302,9,27,50
08/02/2018,78305,34,24,53
08/02/2018,78307,10,28,54
08/02/2018,78310,13,27,47
08/02/2018,78311,48,16,64
08/02/2018,78314,36,25,47
08/02/2018,78317,32,28,47
08/02/2018,78320,25,26,37
08/02/2018,78321,25,25,54
08/02/2018,78322,40,20,60
08/02/2018,78324,34,24,40
08/02/2018,78325,31,25,49
08/02/2018,78327,35,26,50
08/02/2018,78329,31,28,44
08/02/2018,78334,22,26,55
08/02/2018,78335,38,24,44
08/02/2018,78337,26,27,37
08/02/2018,78343,37,20,59
08/02/2018,78344,25,27,37
08/02/2018,78346,26,26,40
08/02/2018,78349,19,27,59
08/02/2018,78350,42,20,58
08/02/2018,78354,37,24,42
08/02/2018,78356,31,24,58
08/02/2018,78358,47,18,65
08/02/2018,78361,39,24,42
08/02/2018,78362,38,24,44
08/02/2018,78364,29,25,50
08/02/2018,78366,21,25,53
08/02/2018,78367,40,20,57
08/02/2018,78368,32,24,53
08/02/2018,78372,41,21,58
08/02/2018,78380,34,25,52
08/02/2018,78381,14,27,47
08/02/2018,78382,39,22,63
08/02/2018,78383,24,25,54
08/02/2018,78384,37,23,58
08/02/2018,78385,28,25,39
08/02/2018,78389,20,26,53
08/02/2018,78391,32,25,37
08/02/2018,78396,44,18,63
08/02/2018,78397,25,25,55
08/02/2018,78398,16,27,53
08/02/2018,78401,35,25,55
08/02/2018,78402,36,25,49
08/02/2018,78403,35,26,52
08/02/2018,78404,18,26,50
08/02/2018,78406,28,24,57
08/02/2018,78407,8,28,52
08/02/2018,78410,32,26,39
08/02/2018,78413,20,26,40
08/02/2018,78415,31,24,52
08/02/2018,78416,32,27,45
08/02/2018,78417,27,26,42
08/02/2018,78418,46,18,63
08/02/2018,78420,17,27,53
08/02/2018,78423,31,23,55
08/02/2018,78431,36,24,55
08/02/2018,78437,33,25,39
08/02/2018,78439,24,26,44
08/02/2018,78440,36,25,57
08/02/2018,78442,25,24,53
08/02/2018,78443,25,25,53
08/02/2018,78444,25,27,39
08/02/2018,78451,35,25,50
08/02/2018,78455,38,22,55
08/02/2018,78460,33,27,49
08/02/2018,78464,16,28,58
08/02/2018,78465,23,26,49
08/02/2018,78466,37,24,57
08/02/2018,78470,16,28,58
08/02/2018,78472,14,28,58
08/02/2018,78474,21,26,45
08/02/2018,78475,24,25,47
08/02/2018,78478,14,27,58
08/02/2018,78481,42,19,59
08/02/2018,78484,33,25,40
08/02/2018,78486,14,28,57
08/02/2018,78490,31,24,55
08/02/2018,78497,10,28,55
08/02/2018,78498,40,23,59
08/02/2018,78499,18,28,59
08/02/2018,78501,36,24,45
08/02/2018,78502,42,19,58
08/02/2018,78503,24,27,37
08/02/2018,78505,23,26,45
08/02/2018,78506,16,28,58
08/02/2018,78513,19,26,50
08/02/2018,78516,10,28,54
08/02/2018,78517,16,28,59
08/02/2018,78518,36,22,55
08/02/2018,78520,19,26,45
08/02/2018,78522,19,27,59
08/02/2018,78524,40,20,57
08/02/2018,78528,31,25,37
08/02/2018,78530,29,25,44
08/02/2018,78531,35,25,40
08/02/2018,78536,33,26,44
08/02/2018,78537,19,28,59
08/02/2018,78545,36,22,57
08/02/2018,78548,23,25,55
08/02/2018,78550,28,24,54
08/02/2018,78551,46,21,65
08/02/2018,78557,12,28,57
08/02/2018,78558,26,26,39
08/02/2018,78559,22,27,39
08/02/2018,78561,26,24,55
08/02/2018,78562,15,28,54
08/02/2018,78564,17,28,59
08/02/2018,78565,26,25,47
08/02/2018,78567,35,25,40
08/02/2018,78569,18,28,59
08/02/2018,78571,38,23,55
08/02/2018,78575,30,23,59
08/02/2018,78576,20,26,54
08/02/2018,78586,49,17,67
08/02/2018,78588,26,25,52
08/02/2018,78590,21,26,57
08/02/2018,78591,26,25,45
08/02/2018,78597,34,24,42
08/02/2018,78601,20,28,59
08/02/2018,78605,19,26,45
08/02/2018,78606,8,27,50
08/02/2018,78608,27,25,40
08/02/2018,78609,34,26,55
08/02/2018,78615,32,24,54
08/02/2018,78616,29,25,50
08/02/2018,78618,19,26,42
08/02/2018,78620,34,21,59
08/02/2018,78621,30,24,55
08/02/2018,78623,22,25,53
08/02/2018,78624,38,24,60
08/02/2018,78638,36,25,60
08/02/2018,78640,42,18,60
08/02/2018,78642,36,25,58
08/02/2018,78643,37,24,58
08/02/2018,78644,23,25,55
08/02/2018,78646,41,22,59
08/02/2018,78647,33,25,44
08/02/2018,78650,44,18,60
08/02/2018,78653,23,25,52
08/02/2018,78655,17,27,58
08/02/2018,78668,26,27,37
08/02/2018,78672,38,23,57
08/02/2018,78674,36,23,55
08/02/2018,78677,31,25,44
08/02/2018,78681,26,25,50
08/02/2018,78683,26,25,53
08/02/2018,78686,42,18,59
08/02/2018,78688,30,23,57
08/02/2018,91001,12,20,65
08/02/2018,91016,11,23,62
08/02/2018,91017,21,25,60
08/02/2018,91021,32,20,69
08/02/2018,91022,10,20,64
08/02/2018,91027,48,12,76
08/02/2018,91035,12,28,59
08/02/2018,91037,37,19,76
08/02/2018,91038,23,22,67
08/02/2018,91041,30,20,69
08/02/2018,91044,41,16,70
08/02/2018,91045,33,18,74
08/02/2018,91047,29,18,73
08/02/2018,91064,42,18,62
08/02/2018,91067,11,19,67
08/02/2018,91069,10,19,69
08/02/2018,91075,13,19,67
08/02/2018,91079,13,22,65
08/02/2018,91080,23,20,68
08/02/2018,91081,16,27,63
08/02/2018,91085,27,21,67
08/02/2018,91086,44,16,76
08/02/2018,91093,24,24,58
08/02/2018,91095,28,20,70
08/02/2018,91097,46,15,76
08/02/2018,91098,11,27,60
08/02/2018,91099,24,18,72
08/02/2018,91100,20,20,68
08/02/2018,91103,38,18,74
08/02/2018,91105,26,23,65
08/02/2018,91106,24,23,64
08/02/2018,91109,16,24,64
08/02/2018,91111,27,23,64
08/02/2018,91112,10,19,68
08/02/2018,91114,47,14,77
08/02/2018,91115,30,22,67
08/02/2018,91121,14,19,69
08/02/2018,91122,33,19,63
08/02/2018,91129,27,20,70
08/02/2018,91130,11,26,62
08/02/2018,91131,9,25,60
08/02/2018,91132,24,21,67
08/02/2018,91135,34,18,75
08/02/2018,91136,42,15,69
08/02/2018,91137,11,19,68
08/02/2018,91145,13,28,59
08/02/2018,91148,21,23,64
08/02/2018,91156,30,20,69
08/02/2018,91159,36,18,76
08/02/2018,91161,45,14,72
08/02/2018,91174,45,17,77
08/02/2018,91175,15,28,59
08/02/2018,91179,40,18,76
08/02/2018,91180,28,19,72
08/02/2018,91182,46,16,77
08/02/2018,91184,19,18,69
08/02/2018,91186,25,22,64
08/02/2018,91191,48,12,77
08/02/2018,91195,29,19,73
08/02/2018,91198,24,19,69
08/02/2018,91200,18,28,60
08/02/2018,91201,47,14,77
08/02/2018,91204,40,18,76
08/02/2018,91207,29,20,68
08/02/2018,91215,46,15,76
08/02/2018,91216,43,15,73
08/02/2018,91222,9,20,64
08/02/2018,91223,15,25,65
08/02/2018,91225,46,15,77
08/02/2018,91226,22,23,65
08/02/2018,91228,47,16,77
08/02/2018,91232,27,19,72
08/02/2018,91235,44,16,76
08/02/2018,91240,11,21,64
08/02/2018,91243,30,22,67
08/02/2018,91244,36,18,76
08/02/2018,91247,11,28,60
08/02/2018,91248,14,20,65
08/02/2018,91249,24,25,62
08/02/2018,91272,33,22,62
08/02/2018,91273,12,19,69
08/02/2018,91274,27,22,63
08/02/2018,91275,30,20,63
08/02/2018,91284,14,28,60
08/02/2018,91286,45,15,76
08/02/2018,91292,31,19,70
08/02/2018,91293,26,19,72
08/02/2018,91294,10,24,63
08/02/2018,91312,41,16,64
08/02/2018,91315,31,19,73
08/02/2018,91318,26,21,68
08/02/2018,91319,29,20,65
08/02/2018,91326,46,13,76
08/02/2018,91330,29,20,69
08/02/2018,91332,36,18,74
08/02/2018,91333,35,18,70
08/02/2018,91338,25,24,62
08/02/2018,91339,36,18,70
08/02/2018,91340,44,17,77
08/02/2018,91345,43,14,72
08/02/2018,91347,38,17,72
08/02/2018,91359,18,19,69
08/02/2018,91363,35,20,69
08/02/2018,91374,12,20,65
08/02/2018,91376,33,19,72
08/02/2018,91377,44,15,69
08/02/2018,91378,24,21,65
08/02/2018,91386,39,18,76
08/02/2018,91390,9,22,63
08/02/2018,91393,10,26,59
08/02/2018,91399,12,19,67
08/02/2018,91405,26,20,70
08/02/2018,91408,25,18,72
08/02/2018,91411,25,24,59
08/02/2018,91412,30,18,74
08/02/2018,91414,9,23,62
08/02/2018,91421,48,14,77
08/02/2018,91425,37,17,72
08/02/2018,91432,46,13,74
08/02/2018,91433,19,23,65
08/02/2018,91434,43,15,74
08/02/2018,91435,41,18,76
08/02/2018,91441,35,19,75
08/02/2018,91457,32,19,70
08/02/2018,91458,37,18,69
08/02/2018,91461,32,20,68
08/02/2018,91463,18,19,69
08/02/2018,91468,39,17,76
08/02/2018,91469,13,22,64
08/02/2018,91471,36,18,64
08/02/2018,91473,21,19,68
08/02/2018,91477,41,17,67
08/02/2018,91479,48,12,75
08/02/2018,91482,22,25,58
08/02/2018,91494,40,17,75
08/02/2018,91495,10,27,60
08/02/2018,91507,10,19,69
08/02/2018,91508,16,19,67
08/02/2018,91511,10,24,60
08/02/2018,91514,46,15,76
08/02/2018,91519,12,28,60
08/02/2018,91521,46,15,77
08/02/2018,91525,17,27,60
08/02/2018,91526,12,20,67
08/02/2018,91533,10,23,63
08/02/2018,91534,38,19,62
08/02/2018,91538,33,20,60
08/02/2018,91540,22,24,63
08/02/2018,91544,11,22,64
08/02/2018,91546,19,26,60
08/02/2018,91547,11,27,59
08/02/2018,91549,42,16,75
08/02/2018,91552,33,19,72
08/02/2018,91553,45,16,77
08/02/2018,91556,11,25,62
08/02/2018,91560,32,20,65
08/02/2018,91568,24,24,64
08/02/2018,91570,39,17,74
08/02/2018,91573,44,18,76
08/02/2018,91577,42,18,76
08/02/2018,91578,24,22,65
08/02/2018,91579,33,19,73
08/02/2018,91581,27,21,67
08/02/2018,91587,41,16,70
08/02/2018,91589,45,14,75
08/02/2018,91593,18,25,62
08/02/2018,91599,32,19,74
08/02/2018,91600,47,15,77
08/02/2018,91602,22,23,64
08/02/2018,91613,10,25,60
08/02/2018,91617,45,17,76
08/02/2018,91619,27,20,67
08/02/2018,91629,17,19,68
08/02/2018,91630,21,25,62
08/02/2018,91631,45,16,76
08/02/2018,91634,24,23,63
08/02/2018,91635,39,18,63
08/02/2018,91639,21,19,69
08/02/2018,91645,44,15,65
08/02/2018,91648,41,18,76
08/02/2018,91649,36,18,75
08/02/2018,91654,27,18,73
08/02/2018,91657,48,13,77
08/02/2018,91659,42,17,77
08/02/2018,91661,40,17,68
08/02/2018,91662,19,25,63
08/02/2018,91665,38,16,70
08/02/2018,91666,37,18,68
08/02/2018,91667,42,15,74
08/02/2018,91671,22,20,67
08/02/2018,91679,33,21,60
08/02/2018,91685,39,16,72
08/02/2018,91687,46,15,76
08/02/2018,91689,47,13,73
08/02/2018,91691,48,13,77
08/02/2018,91692,34,18,65
08/02/2018,92002,48,13,69
08/02/2018,92004,51,10,69
08/02/2018,92007,50,12,69
08/02/2018,92009,49,11,67
08/02/2018,92012,47,14,60
08/02/2018,92014,49,11,69
08/02/2018,92019,46,15,67
08/02/2018,92020,49,13,65
08/02/2018,92022,43,17,59
08/02/2018,92023,47,15,63
08/02/2018,92024,50,9,69
08/02/2018,92025,50,13,67
08/02/2018,92026,48,12,65
08/02/2018,92032,48,13,67
08/02/2018,92033,44,17,59
08/02/2018,92035,48,12,65
08/02/2018,92036,53,12,69
08/02/2018,92040,48,13,62
08/02/2018,92044,48,9,68
08/02/2018,92046,49,12,65
08/02/2018,92047,43,18,58
08/02/2018,92048,46,16,60
08/02/2018,92049,50,12,69
08/02/2018,92050,48,15,64
08/02/2018,92051,47,11,65
08/02/2018,92060,46,14,64
08/02/2018,92062,47,13,63
08/02/2018,92063,46,17,62
08/02/2018,92064,45,16,60
08/02/2018,92071,48,13,68
08/02/2018,92072,45,16,59
08/02/2018,92073,46,13,62
08/02/2018,92075,49,12,64
08/02/2018,92076,43,18,59
08/02/2018,92077,43,18,59
08/02/2018,92078,54,10,70
08/02/2018,93001,56,8,73
08/02/2018,93005,53,12,79
08/02/2018,93006,52,10,75
08/02/2018,93007,54,11,77
08/02/2018,93008,54,11,74
08/02/2018,93010,51,12,75
08/02/2018,93013,55,10,76
08/02/2018,93014,50,13,78
08/02/2018,93015,50,13,79
08/02/2018,93027,56,10,75
08/02/2018,93029,54,10,76
08/02/2018,93030,55,11,76
08/02/2018,93031,55,12,72
08/02/2018,93032,49,15,76
08/02/2018,93033,48,15,75
08/02/2018,93039,55,11,70
08/02/2018,93045,52,9,74
08/02/2018,93046,51,13,79
08/02/2018,93047,49,14,78
08/02/2018,93048,52,12,75
08/02/2018,93049,49,14,75
08/02/2018,93050,49,15,76
08/02/2018,93051,49,16,75
08/02/2018,93053,51,12,74
08/02/2018,93055,54,9,73
08/02/2018,93057,51,12,76
08/02/2018,93059,57,12,73
08/02/2018,93061,53,8,73
08/02/2018,93062,50,13,76
08/02/2018,93063,52,10,74
08/02/2018,93064,50,13,75
08/02/2018,93066,58,10,73
08/02/2018,93070,53,8,72
08/02/2018,93071,52,12,80
08/02/2018,93072,57,12,74
08/02/2018,93073,52,15,81
08/02/2018,93074,51,13,80
08/02/2018,93077,50,14,76
08/02/2018,93078,52,13,80
08/02/2018,93079,56,11,72
08/02/2018,94001,49,11,77
08/02/2018,94002,51,10,77
08/02/2018,94003,51,11,70
08/02/2018,94004,48,14,76
08/02/2018,94011,49,13,77
08/02/2018,94015,49,15,76
08/02/2018,94016,51,11,72
08/02/2018,94017,50,16,77
08/02/2018,94018,52,11,76
08/02/2018,94019,48,16,76
08/02/2018,94021,50,10,74
08/02/2018,94022,51,10,77
08/02/2018,94028,51,12,77
08/02/2018,94033,51,13,76
08/02/2018,94034,48,11,72
08/02/2018,94037,51,12,72
08/02/2018,94038,51,11,74
08/02/2018,94041,52,11,76
08/02/2018,94042,51,13,77
08/02/2018,94043,51,12,74
08/02/2018,94044,49,13,77
08/02/2018,94046,51,11,77
08/02/2018,94047,46,15,76
08/02/2018,94048,47,15,76
08/02/2018,94052,51,14,76
08/02/2018,94053,48,15,76
08/02/2018,94054,50,10,76
08/02/2018,94055,48,15,76
08/02/2018,94056,45,15,76
08/02/2018,94058,50,15,76
08/02/2018,94059,48,16,75
08/02/2018,94060,47,16,75
08/02/2018,94065,49,11,74
08/02/2018,94067,52,10,76
08/02/2018,94068,51,15,77
08/02/2018,94069,52,11,76
08/02/2018,94070,46,16,75
08/02/2018,94071,49,15,76
08/02/2018,94073,51,10,76
08/02/2018,94074,50,12,77
08/02/2018,94075,47,14,76
08/02/2018,94076,51,11,74
08/02/2018,94077,49,11,77
08/02/2018,94078,50,12,77
08/02/2018,94079,48,16,76
08/02/2018,94080,52,11,76
08/02/2018,94081,51,10,77
08/02/2018,95002,30,26,59
08/02/2018,95008,31,27,42
08/02/2018,95011,22,28,39
08/02/2018,95012,26,27,37
08/02/2018,95014,51,17,69
08/02/2018,95018,52,15,69
08/02/2018,95019,55,14,76
08/02/2018,95023,20,25,60
08/02/2018,95024,29,28,42
08/02/2018,95026,35,25,70
08/02/2018,95028,47,23,70
08/02/2018,95039,36,23,65
08/02/2018,95040,29,28,50
08/02/2018,95042,45,22,69
08/02/2018,95046,24,28,44
08/02/2018,95051,47,19,67
08/02/2018,95052,32,25,67
08/02/2018,95054,20,28,47
08/02/2018,95055,44,22,75
08/02/2018,95056,43,25,70
08/02/2018,95058,28,25,65
08/02/2018,95059,16,26,58
08/02/2018,95060,43,20,67
08/02/2018,95061,43,21,67
08/02/2018,95063,49,14,65
08/02/2018,95074,36,24,62
08/02/2018,95078,32,24,64
08/02/2018,95088,55,13,76
08/02/2018,95091,47,20,69
08/02/2018,95094,52,17,76
08/02/2018,95101,22,28,37
08/02/2018,95102,21,26,58
08/02/2018,95110,21,27,53
08/02/2018,95116,31,25,67
08/02/2018,95119,16,28,37
08/02/2018,95120,35,22,64
08/02/2018,95127,37,24,65
08/02/2018,95134,29,25,64
08/02/2018,95139,16,28,39
08/02/2018,95141,22,28,42
08/02/2018,95142,20,28,53
08/02/2018,95144,47,20,76
08/02/2018,95149,38,24,72
08/02/2018,95150,27,27,39
08/02/2018,95151,45,21,68
08/02/2018,95154,46,18,78
08/02/2018,95157,29,26,39
08/02/2018,95166,22,28,45
08/02/2018,95169,23,28,50
08/02/2018,95170,33,26,58
08/02/2018,95176,50,17,67
08/02/2018,95177,27,25,62
08/02/2018,95181,31,25,62
08/02/2018,95183,35,24,63
08/02/2018,95197,54,13,72
08/02/2018,95199,51,19,72
08/02/2018,95203,51,16,69
08/02/2018,95205,52,19,74
08/02/2018,95210,53,13,69
08/02/2018,95211,34,23,65
08/02/2018,95212,48,17,78
08/02/2018,95213,27,25,62
08/02/2018,95214,43,23,73
08/02/2018,95218,39,21,65
08/02/2018,95219,51,16,68
08/02/2018,95229,51,20,73
08/02/2018,95241,51,20,76
08/02/2018,95250,40,22,75
08/02/2018,95252,50,17,68
08/02/2018,95253,30,28,49
08/02/2018,95254,24,26,58
08/02/2018,95256,41,20,67
08/02/2018,95257,46,18,65
08/02/2018,95258,23,25,62
08/02/2018,95259,26,28,47
08/02/2018,95268,56,13,76
08/02/2018,95270,27,27,40
08/02/2018,95271,31,24,64
08/02/2018,95277,54,15,78
08/02/2018,95280,52,18,77
08/02/2018,95282,25,27,52
08/02/2018,95287,26,25,62
08/02/2018,95288,54,14,73
08/02/2018,95295,24,28,47
08/02/2018,95298,18,26,57
08/02/2018,95301,29,26,37
08/02/2018,95303,17,26,54
08/02/2018,95304,23,25,62
08/02/2018,95306,45,20,67
08/02/2018,95308,31,23,64
08/02/2018,95309,22,28,40
08/02/2018,95313,36,24,65
08/02/2018,95316,45,22,75
08/02/2018,95323,37,23,63
08/02/2018,95328,26,24,63
08/02/2018,95331,42,22,73
08/02/2018,95341,30,23,64
08/02/2018,95348,32,27,57
08/02/2018,95351,50,19,77
08/02/2018,95352,41,24,74
08/02/2018,95353,42,24,68
08/02/2018,95355,20,28,44
08/02/2018,95365,48,22,74
08/02/2018,95369,51,17,69
08/02/2018,95370,21,26,55
08/02/2018,95371,44,21,76
08/02/2018,95379,28,28,40
08/02/2018,95387,20,25,60
08/02/2018,95388,35,25,60
08/02/2018,95392,38,22,65
08/02/2018,95394,40,21,65
08/02/2018,95395,49,21,74
08/02/2018,95409,47,20,70
08/02/2018,95422,29,25,62
08/02/2018,95424,47,18,67
08/02/2018,95426,50,18,69
08/02/2018,95427,55,13,73
08/02/2018,95428,53,16,70
08/02/2018,95429,18,28,37
08/02/2018,95430,43,22,69
08/02/2018,95436,31,25,65
08/02/2018,95438,22,28,52
08/02/2018,95445,39,23,67
08/02/2018,95446,29,24,64
08/02/2018,95447,16,27,53
08/02/2018,95450,38,22,64
08/02/2018,95452,32,25,65
08/02/2018,95456,33,25,67
08/02/2018,95459,20,28,45
08/02/2018,95462,23,28,39
08/02/2018,95476,34,23,65
08/02/2018,95480,32,24,64
08/02/2018,95483,25,27,53
08/02/2018,95487,28,25,64
08/02/2018,95488,43,20,65
08/02/2018,95489,52,18,72
08/02/2018,95491,48,17,68
08/02/2018,95492,51,18,75
08/02/2018,95493,44,22,75
08/02/2018,95500,37,22,65
08/02/2018,95504,37,25,67
08/02/2018,95509,46,20,76
08/02/2018,95510,32,24,64
08/02/2018,95523,28,26,37
08/02/2018,95527,52,16,79
08/02/2018,95529,23,25,63
08/02/2018,95535,33,25,60
08/02/2018,95539,54,16,73
08/02/2018,95541,15,28,37
08/02/2018,95543,32,26,40
08/02/2018,95554,20,28,40
08/02/2018,95555,52,14,69
08/02/2018,95563,48,19,68
08/02/2018,95566,41,25,69
08/02/2018,95572,40,21,65
08/02/2018,95574,50,18,69
08/02/2018,95580,42,20,77
08/02/2018,95582,51,15,68
08/02/2018,95584,24,27,54
08/02/2018,95585,55,16,74
08/02/2018,95592,33,28,52
08/02/2018,95594,37,25,70
08/02/2018,95598,52,15,69
08/02/2018,95604,39,22,76
08/02/2018,95607,46,20,68
08/02/2018,95610,29,27,52
08/02/2018,95611,21,25,59
08/02/2018,95612,53,15,77
08/02/2018,95625,27,27,57
08/02/2018,95627,26,25,62
08/02/2018,95628,34,23,64
08/02/2018,95633,53,15,77
08/02/2018,95637,36,23,64
08/02/2018,95641,43,20,78
08/02/2018,95651,34,26,40
08/02/2018,95652,38,25,70
08/02/2018,95656,33,26,40
08/02/2018,95658,29,27,55
08/02/2018,95660,43,23,70
08/02/2018,95675,47,20,77
08/02/2018,95676,30,27,40
08/02/2018,95678,41,22,67
08/02/2018,95680,54,17,76
08/02/2018,95682,45,22,72
08/02/2018,95690,27,28,45
09/02/2018,0,41,29,61
09/02/2018,75,40,20,57
09/02/2018,77,40,30,61
09/02/2018,78,36,29,43
09/02/2018,91,35,30,56
09/02/2018,92,38,22,52
09/02/2018,93,41,21,61
09/02/2018,94,40,19,58
09/02/2018,95,41,29,57
09/02/2018,75101,35,19,55
09/02/2018,75102,36,19,55
09/02/2018,75103,37,19,57
09/02/2018,75104,37,20,57
09/02/2018,75105,36,20,55
09/02/2018,75106,35,19,54
09/02/2018,75107,35,19,54
09/02/2018,75108,36,18,54
09/02/2018,75109,36,17,55
09/02/2018,75110,38,18,57
09/02/2018,75111,38,18,57
09/02/2018,75112,40,18,58
09/02/2018,75113,38,18,57
09/02/2018,75114,35,18,54
09/02/2018,75115,33,19,52
09/02/2018,75116,34,20,52
09/02/2018,75117,37,18,54
09/02/2018,75118,39,15,57
09/02/2018,75119,41,18,57
09/02/2018,75120,39,18,57
09/02/2018,77001,11,28,50
09/02/2018,77002,18,23,57
09/02/2018,77003,9,29,50
09/02/2018,77004,25,20,54
09/02/2018,77005,36,23,60
09/02/2018,77006,15,26,49
09/02/2018,77007,23,20,55
09/02/2018,77008,18,25,54
09/02/2018,77009,9,28,53
09/02/2018,77010,23,21,55
09/02/2018,77011,9,28,53
09/02/2018,77012,15,23,59
09/02/2018,77013,19,23,55
09/02/2018,77014,14,24,53
09/02/2018,77015,11,23,60
09/02/2018,77016,9,28,55
09/02/2018,77018,29,23,58
09/02/2018,77019,12,26,59
09/02/2018,77020,17,23,58
09/02/2018,77021,11,26,58
09/02/2018,77022,18,23,50
09/02/2018,77023,20,25,55
09/02/2018,77024,14,23,55
09/02/2018,77025,12,25,59
09/02/2018,77026,14,24,60
09/02/2018,77027,10,28,53
09/02/2018,77028,19,23,55
09/02/2018,77029,24,20,55
09/02/2018,77030,14,23,57
09/02/2018,77031,23,21,55
09/02/2018,77032,16,23,58
09/02/2018,77033,16,23,58
09/02/2018,77034,24,20,54
09/02/2018,77035,11,28,58
09/02/2018,77036,16,23,58
09/02/2018,77037,21,21,53
09/02/2018,77038,25,19,52
