date,ninsee,no2,o3,pm10
28/01/2018,95304,10,27,12
28/01/2018,95306,14,24,14
28/01/2018,95308,11,27,12
28/01/2018,95309,11,26,12
28/01/2018,95313,12,27,12
28/01/2018,95316,16,26,15
28/01/2018,95323,12,25,15
28/01/2018,95328,10,27,12
28/01/2018,95331,15,26,15
28/01/2018,95341,10,27,14
28/01/2018,95348,11,26,14
28/01/2018,95351,21,24,19
28/01/2018,95352,15,27,15
28/01/2018,95353,14,27,14
28/01/2018,95355,11,26,12
28/01/2018,95365,16,25,15
28/01/2018,95369,15,24,14
28/01/2018,95370,10,26,12
28/01/2018,95371,18,25,17
28/01/2018,95379,12,26,12
28/01/2018,95387,10,27,12
28/01/2018,95388,11,25,15
28/01/2018,95392,12,27,14
28/01/2018,95394,13,26,14
28/01/2018,95395,16,25,15
28/01/2018,95409,15,25,14
28/01/2018,95422,10,26,14
28/01/2018,95424,14,24,14
28/01/2018,95426,15,25,14
28/01/2018,95427,18,22,15
28/01/2018,95428,16,24,14
28/01/2018,95429,11,25,10
28/01/2018,95430,14,26,14
28/01/2018,95436,12,27,12
28/01/2018,95438,11,26,12
28/01/2018,95445,13,27,12
28/01/2018,95446,11,27,12
28/01/2018,95447,10,26,12
28/01/2018,95450,12,25,15
28/01/2018,95452,12,27,12
28/01/2018,95456,12,27,14
28/01/2018,95459,11,26,12
28/01/2018,95462,12,26,12
28/01/2018,95476,11,27,14
28/01/2018,95480,11,27,12
28/01/2018,95483,11,26,12
28/01/2018,95487,11,27,12
28/01/2018,95488,14,25,15
28/01/2018,95489,16,25,14
28/01/2018,95491,15,24,14
28/01/2018,95492,17,25,15
28/01/2018,95493,17,26,15
28/01/2018,95500,12,26,15
28/01/2018,95504,13,27,12
28/01/2018,95509,18,25,17
28/01/2018,95510,11,26,14
28/01/2018,95523,12,25,12
28/01/2018,95527,24,23,22
28/01/2018,95529,11,27,12
28/01/2018,95535,11,26,14
28/01/2018,95539,17,24,15
28/01/2018,95541,11,25,10
28/01/2018,95543,13,25,12
28/01/2018,95554,11,26,12
28/01/2018,95555,16,23,14
28/01/2018,95563,15,25,14
28/01/2018,95566,14,27,14
28/01/2018,95572,13,26,15
28/01/2018,95574,15,25,14
28/01/2018,95580,18,25,19
28/01/2018,95582,16,23,14
28/01/2018,95584,11,26,12
28/01/2018,95585,19,24,15
28/01/2018,95592,12,26,14
28/01/2018,95594,13,27,14
28/01/2018,95598,16,23,14
28/01/2018,95604,17,25,19
28/01/2018,95607,14,25,14
28/01/2018,95610,11,26,14
28/01/2018,95611,10,27,12
28/01/2018,95612,22,23,19
28/01/2018,95625,11,26,14
28/01/2018,95627,10,27,12
28/01/2018,95628,11,27,12
28/01/2018,95633,22,23,19
28/01/2018,95637,11,26,15
28/01/2018,95641,22,24,20
28/01/2018,95651,13,25,12
28/01/2018,95652,14,27,14
28/01/2018,95656,13,25,12
28/01/2018,95658,11,26,14
28/01/2018,95660,15,26,14
28/01/2018,95675,21,25,20
28/01/2018,95676,13,25,12
28/01/2018,95678,13,27,14
28/01/2018,95680,18,24,15
28/01/2018,95682,15,26,14
28/01/2018,95690,12,26,12
29/01/2018,0,31,29,15
29/01/2018,75,30,22,13
29/01/2018,77,30,26,16
29/01/2018,78,19,28,13
29/01/2018,91,28,28,13
29/01/2018,92,28,25,15
29/01/2018,93,30,24,15
29/01/2018,94,31,24,13
29/01/2018,95,23,29,13
29/01/2018,75101,27,22,14
29/01/2018,75102,27,22,14
29/01/2018,75103,27,22,14
29/01/2018,75104,27,22,14
29/01/2018,75105,27,23,14
29/01/2018,75106,27,23,14
29/01/2018,75107,30,23,14
29/01/2018,75108,30,22,14
29/01/2018,75109,27,22,14
29/01/2018,75110,26,22,14
29/01/2018,75111,27,23,14
29/01/2018,75112,29,23,14
29/01/2018,75113,27,23,14
29/01/2018,75114,27,23,14
29/01/2018,75115,29,23,14
29/01/2018,75116,30,23,14
29/01/2018,75117,30,23,14
29/01/2018,75118,26,22,12
29/01/2018,75119,26,22,12
29/01/2018,75120,27,22,12
29/01/2018,77001,7,23,10
29/01/2018,77002,15,23,12
29/01/2018,77003,7,23,12
29/01/2018,77004,24,20,10
29/01/2018,77005,25,23,15
29/01/2018,77006,12,22,10
29/01/2018,77007,22,20,10
29/01/2018,77008,15,23,15
29/01/2018,77009,8,23,14
29/01/2018,77010,22,20,12
29/01/2018,77011,8,23,14
29/01/2018,77012,11,23,12
29/01/2018,77013,16,22,14
29/01/2018,77014,12,22,12
29/01/2018,77015,10,22,14
29/01/2018,77016,7,24,14
29/01/2018,77018,24,21,15
29/01/2018,77019,11,23,14
29/01/2018,77020,14,23,12
29/01/2018,77021,10,23,14
29/01/2018,77022,16,21,10
29/01/2018,77023,17,23,15
29/01/2018,77024,12,22,15
29/01/2018,77025,11,23,14
29/01/2018,77026,11,23,14
29/01/2018,77027,10,23,14
29/01/2018,77028,16,22,14
29/01/2018,77029,22,20,10
29/01/2018,77030,12,22,14
29/01/2018,77031,21,21,12
29/01/2018,77032,13,23,12
29/01/2018,77033,12,23,12
29/01/2018,77034,24,19,10
29/01/2018,77035,9,24,14
29/01/2018,77036,12,23,12
29/01/2018,77037,19,20,10
29/01/2018,77038,24,19,10
29/01/2018,77039,25,20,10
29/01/2018,77040,23,20,10
29/01/2018,77041,8,23,10
29/01/2018,77042,15,22,14
29/01/2018,77043,12,22,14
29/01/2018,77044,21,20,10
29/01/2018,77045,8,24,14
29/01/2018,77046,8,23,10
29/01/2018,77047,20,22,15
29/01/2018,77048,6,23,12
29/01/2018,77049,19,22,17
29/01/2018,77050,9,24,15
29/01/2018,77051,11,23,14
29/01/2018,77052,20,20,10
29/01/2018,77053,29,21,12
29/01/2018,77054,10,23,14
29/01/2018,77055,27,22,15
29/01/2018,77056,7,23,12
29/01/2018,77057,13,22,15
29/01/2018,77058,29,21,15
29/01/2018,77059,29,21,15
29/01/2018,77060,8,23,10
29/01/2018,77061,11,23,14
29/01/2018,77062,25,22,15
29/01/2018,77063,19,21,14
29/01/2018,77065,16,21,9
29/01/2018,77066,12,23,12
29/01/2018,77067,27,19,10
29/01/2018,77068,13,23,12
29/01/2018,77069,19,20,10
29/01/2018,77070,15,22,14
29/01/2018,77071,9,24,14
29/01/2018,77072,11,23,14
29/01/2018,77073,11,23,14
29/01/2018,77075,24,22,15
29/01/2018,77076,12,23,14
29/01/2018,77077,17,23,15
29/01/2018,77078,13,23,15
29/01/2018,77079,12,22,12
29/01/2018,77080,12,23,12
29/01/2018,77081,26,19,12
29/01/2018,77082,23,20,10
29/01/2018,77083,30,22,14
29/01/2018,77084,15,22,15
29/01/2018,77085,26,21,15
29/01/2018,77086,21,20,10
29/01/2018,77087,19,21,12
29/01/2018,77088,7,23,12
29/01/2018,77089,16,22,12
29/01/2018,77090,13,23,12
29/01/2018,77091,25,20,14
29/01/2018,77093,12,23,14
29/01/2018,77094,22,22,17
29/01/2018,77095,22,23,17
29/01/2018,77096,22,19,10
29/01/2018,77097,13,23,12
29/01/2018,77098,15,23,12
29/01/2018,77099,9,24,15
29/01/2018,77100,20,20,12
29/01/2018,77101,12,23,14
29/01/2018,77102,6,23,14
29/01/2018,77103,22,20,10
29/01/2018,77104,25,20,12
29/01/2018,77106,14,22,14
29/01/2018,77107,24,20,12
29/01/2018,77108,28,23,14
29/01/2018,77109,14,23,12
29/01/2018,77110,9,24,15
29/01/2018,77111,25,21,15
29/01/2018,77112,6,23,14
29/01/2018,77113,14,23,12
29/01/2018,77114,29,20,14
29/01/2018,77115,9,24,14
29/01/2018,77116,14,23,14
29/01/2018,77117,12,23,15
29/01/2018,77118,25,23,15
29/01/2018,77119,17,22,12
29/01/2018,77120,13,23,14
29/01/2018,77121,29,20,15
29/01/2018,77122,28,22,12
29/01/2018,77123,23,24,15
29/01/2018,77124,27,21,15
29/01/2018,77125,21,22,17
29/01/2018,77126,15,23,15
29/01/2018,77127,27,20,12
29/01/2018,77128,21,21,15
29/01/2018,77129,12,24,14
29/01/2018,77130,19,22,15
29/01/2018,77131,16,22,14
29/01/2018,77132,24,22,17
29/01/2018,77133,12,23,14
29/01/2018,77134,12,23,12
29/01/2018,77135,20,21,12
29/01/2018,77136,27,20,12
29/01/2018,77137,12,23,12
29/01/2018,77138,21,20,12
29/01/2018,77139,26,23,14
29/01/2018,77140,14,22,12
29/01/2018,77141,23,21,15
29/01/2018,77142,21,21,15
29/01/2018,77143,18,23,17
29/01/2018,77144,22,21,14
29/01/2018,77145,26,19,12
29/01/2018,77146,30,21,15
29/01/2018,77147,16,23,12
29/01/2018,77148,12,24,14
29/01/2018,77149,14,23,12
29/01/2018,77150,18,24,15
29/01/2018,77151,14,23,12
29/01/2018,77152,25,19,10
29/01/2018,77153,20,25,14
29/01/2018,77154,22,21,15
29/01/2018,77155,25,22,15
29/01/2018,77156,6,24,14
29/01/2018,77157,12,23,14
29/01/2018,77158,9,23,14
29/01/2018,77159,13,23,14
29/01/2018,77161,9,23,14
29/01/2018,77162,14,22,14
29/01/2018,77163,15,23,15
29/01/2018,77164,15,22,12
29/01/2018,77165,18,21,12
29/01/2018,77166,10,23,14
29/01/2018,77167,12,23,14
29/01/2018,77168,9,24,14
29/01/2018,77169,31,21,14
29/01/2018,77170,8,23,14
29/01/2018,77171,22,22,17
29/01/2018,77172,10,23,14
29/01/2018,77173,15,23,15
29/01/2018,77174,11,23,14
29/01/2018,77175,28,20,12
29/01/2018,77176,19,21,14
29/01/2018,77177,28,20,15
29/01/2018,77178,6,24,14
29/01/2018,77179,16,20,12
29/01/2018,77180,30,21,14
29/01/2018,77181,29,20,15
29/01/2018,77182,12,23,14
29/01/2018,77183,14,22,15
29/01/2018,77184,9,23,14
29/01/2018,77185,16,22,10
29/01/2018,77186,20,23,12
29/01/2018,77187,11,23,14
29/01/2018,77188,20,20,12
29/01/2018,77190,16,22,12
29/01/2018,77191,18,21,12
29/01/2018,77192,24,20,12
29/01/2018,77193,16,23,15
29/01/2018,77194,13,23,14
29/01/2018,77195,25,19,10
29/01/2018,77196,23,23,15
29/01/2018,77197,13,23,12
29/01/2018,77198,7,23,12
29/01/2018,77199,18,22,17
29/01/2018,77200,7,23,14
29/01/2018,77201,18,22,12
29/01/2018,77202,7,23,14
29/01/2018,77203,16,23,15
29/01/2018,77204,11,23,14
29/01/2018,77205,17,23,15
29/01/2018,77206,17,22,14
29/01/2018,77207,9,23,14
29/01/2018,77208,11,23,14
29/01/2018,77209,28,21,15
29/01/2018,77210,12,23,14
29/01/2018,77211,19,22,12
29/01/2018,77212,11,23,14
29/01/2018,77214,24,23,15
29/01/2018,77215,28,20,14
29/01/2018,77216,5,23,14
29/01/2018,77217,28,20,12
29/01/2018,77218,11,23,14
29/01/2018,77219,20,21,15
29/01/2018,77220,6,23,12
29/01/2018,77221,27,21,15
29/01/2018,77222,24,20,12
29/01/2018,77223,14,23,14
29/01/2018,77224,20,21,14
29/01/2018,77225,17,22,15
29/01/2018,77226,15,21,12
29/01/2018,77227,11,23,14
29/01/2018,77228,12,22,15
29/01/2018,77229,24,21,14
29/01/2018,77230,7,23,14
29/01/2018,77231,15,23,15
29/01/2018,77232,22,22,17
29/01/2018,77233,19,23,15
29/01/2018,77234,24,22,17
29/01/2018,77235,15,23,15
29/01/2018,77236,11,23,14
29/01/2018,77237,27,21,15
29/01/2018,77238,16,22,15
29/01/2018,77239,15,23,12
29/01/2018,77240,13,23,14
29/01/2018,77241,21,24,14
29/01/2018,77242,12,23,14
29/01/2018,77243,27,21,15
29/01/2018,77244,6,23,14
29/01/2018,77245,15,23,12
29/01/2018,77246,11,23,14
29/01/2018,77247,12,23,14
29/01/2018,77248,22,22,17
29/01/2018,77249,30,21,14
29/01/2018,77250,12,23,12
29/01/2018,77251,27,21,12
29/01/2018,77252,28,19,12
29/01/2018,77253,27,19,12
29/01/2018,77254,26,20,12
29/01/2018,77255,23,18,10
29/01/2018,77256,13,23,12
29/01/2018,77257,14,23,14
29/01/2018,77258,30,21,15
29/01/2018,77259,19,25,12
29/01/2018,77260,12,23,14
29/01/2018,77261,8,24,14
29/01/2018,77262,11,23,14
29/01/2018,77263,12,23,14
29/01/2018,77264,21,21,14
29/01/2018,77265,12,23,15
29/01/2018,77266,16,22,12
29/01/2018,77267,7,24,14
29/01/2018,77268,24,21,15
29/01/2018,77269,26,18,10
29/01/2018,77270,18,22,15
29/01/2018,77271,8,23,14
29/01/2018,77272,14,23,12
29/01/2018,77273,18,24,14
29/01/2018,77274,16,23,15
29/01/2018,77275,12,23,12
29/01/2018,77276,20,22,17
29/01/2018,77277,23,20,14
29/01/2018,77278,15,23,14
29/01/2018,77279,11,23,14
29/01/2018,77280,14,23,14
29/01/2018,77281,17,21,14
29/01/2018,77282,22,25,12
29/01/2018,77283,13,23,14
29/01/2018,77284,18,22,17
29/01/2018,77285,26,18,10
29/01/2018,77286,14,23,12
29/01/2018,77287,12,23,14
29/01/2018,77288,27,18,10
29/01/2018,77289,11,23,14
29/01/2018,77290,12,23,15
29/01/2018,77291,22,25,14
29/01/2018,77292,24,23,15
29/01/2018,77293,11,23,14
29/01/2018,77294,25,25,15
29/01/2018,77295,26,18,10
29/01/2018,77296,28,20,12
29/01/2018,77297,9,23,15
29/01/2018,77298,13,23,14
29/01/2018,77299,9,23,14
29/01/2018,77300,16,22,15
29/01/2018,77301,11,23,12
29/01/2018,77302,6,23,14
29/01/2018,77303,11,22,14
29/01/2018,77304,11,22,14
29/01/2018,77305,11,23,14
29/01/2018,77306,27,19,12
29/01/2018,77307,26,21,15
29/01/2018,77308,20,24,15
29/01/2018,77309,19,23,15
29/01/2018,77310,11,23,14
29/01/2018,77311,13,23,14
29/01/2018,77312,8,23,12
29/01/2018,77313,9,23,14
29/01/2018,77314,11,22,14
29/01/2018,77315,22,21,15
29/01/2018,77316,10,23,14
29/01/2018,77317,22,20,10
29/01/2018,77318,23,21,14
29/01/2018,77319,12,23,12
29/01/2018,77320,17,22,14
29/01/2018,77321,11,23,14
29/01/2018,77322,20,26,12
29/01/2018,77323,20,25,12
29/01/2018,77325,11,23,14
29/01/2018,77326,26,20,10
29/01/2018,77327,17,22,12
29/01/2018,77328,9,23,9
29/01/2018,77329,7,24,14
29/01/2018,77330,19,22,17
29/01/2018,77331,12,23,14
29/01/2018,77332,21,24,15
29/01/2018,77333,6,24,14
29/01/2018,77335,20,23,17
29/01/2018,77336,26,21,14
29/01/2018,77337,30,21,14
29/01/2018,77338,9,23,14
29/01/2018,77339,11,23,10
29/01/2018,77340,7,23,14
29/01/2018,77341,11,23,14
29/01/2018,77342,7,23,14
29/01/2018,77343,13,23,14
29/01/2018,77344,16,24,14
29/01/2018,77345,13,22,14
29/01/2018,77347,12,23,14
29/01/2018,77348,6,23,14
29/01/2018,77349,18,26,12
29/01/2018,77350,30,21,14
29/01/2018,77352,26,20,12
29/01/2018,77353,8,24,14
29/01/2018,77354,16,21,12
29/01/2018,77355,12,23,14
29/01/2018,77356,11,23,14
29/01/2018,77357,17,22,12
29/01/2018,77358,18,23,15
29/01/2018,77359,19,21,10
29/01/2018,77360,19,21,14
29/01/2018,77361,16,22,15
29/01/2018,77363,27,23,15
29/01/2018,77364,20,23,15
29/01/2018,77365,18,22,12
29/01/2018,77366,19,23,15
29/01/2018,77367,14,23,14
29/01/2018,77368,12,23,14
29/01/2018,77369,17,22,17
29/01/2018,77370,7,24,14
29/01/2018,77371,18,21,14
29/01/2018,77372,27,22,15
29/01/2018,77373,31,21,14
29/01/2018,77374,29,20,15
29/01/2018,77376,23,22,17
29/01/2018,77377,28,20,14
29/01/2018,77378,22,20,10
29/01/2018,77379,12,23,14
29/01/2018,77380,15,23,15
29/01/2018,77381,20,21,12
29/01/2018,77382,20,22,17
29/01/2018,77383,15,23,12
29/01/2018,77384,28,20,12
29/01/2018,77385,13,22,14
29/01/2018,77386,5,23,12
29/01/2018,77387,8,24,14
29/01/2018,77388,13,22,15
29/01/2018,77389,24,18,10
29/01/2018,77390,30,21,14
29/01/2018,77391,12,23,12
29/01/2018,77392,18,25,14
29/01/2018,77393,20,21,12
29/01/2018,77394,27,18,10
29/01/2018,77395,7,23,12
29/01/2018,77396,11,23,12
29/01/2018,77397,12,23,15
29/01/2018,77398,12,22,14
29/01/2018,77399,8,24,14
29/01/2018,77400,18,22,14
29/01/2018,77401,12,23,14
29/01/2018,77402,12,22,14
29/01/2018,77403,11,23,14
29/01/2018,77404,12,23,14
29/01/2018,77405,14,22,15
29/01/2018,77406,14,22,14
29/01/2018,77407,25,21,10
29/01/2018,77408,17,22,17
29/01/2018,77409,12,23,14
29/01/2018,77410,27,18,12
29/01/2018,77411,15,22,14
29/01/2018,77412,18,21,9
29/01/2018,77413,23,21,15
29/01/2018,77414,12,23,12
29/01/2018,77415,16,22,15
29/01/2018,77416,15,23,12
29/01/2018,77417,13,22,14
29/01/2018,77418,13,23,14
29/01/2018,77419,10,22,12
29/01/2018,77420,20,25,14
29/01/2018,77421,12,23,12
29/01/2018,77423,12,23,14
29/01/2018,77424,12,23,14
29/01/2018,77425,15,22,10
29/01/2018,77426,22,20,10
29/01/2018,77427,22,23,15
29/01/2018,77428,19,20,10
29/01/2018,77429,13,22,14
29/01/2018,77430,16,24,14
29/01/2018,77431,6,24,14
29/01/2018,77432,13,23,14
29/01/2018,77433,18,22,14
29/01/2018,77434,11,23,14
29/01/2018,77435,20,21,10
29/01/2018,77436,14,22,14
29/01/2018,77437,18,24,15
29/01/2018,77438,28,21,15
29/01/2018,77439,13,23,14
29/01/2018,77440,15,22,15
29/01/2018,77441,16,21,12
29/01/2018,77442,12,21,12
29/01/2018,77443,18,22,15
29/01/2018,77444,12,23,12
29/01/2018,77445,27,20,10
29/01/2018,77446,12,23,14
29/01/2018,77447,25,20,10
29/01/2018,77448,14,22,15
29/01/2018,77449,25,21,15
29/01/2018,77450,29,21,12
29/01/2018,77451,16,22,15
29/01/2018,77452,12,23,14
29/01/2018,77453,24,19,10
29/01/2018,77454,14,23,14
29/01/2018,77455,27,20,12
29/01/2018,77456,11,23,14
29/01/2018,77457,27,20,12
29/01/2018,77458,8,24,14
29/01/2018,77459,11,23,14
29/01/2018,77460,14,23,14
29/01/2018,77461,12,23,14
29/01/2018,77462,22,25,15
29/01/2018,77463,11,22,12
29/01/2018,77464,26,22,15
29/01/2018,77465,9,24,14
29/01/2018,77466,22,21,15
29/01/2018,77467,11,23,14
29/01/2018,77468,30,21,15
29/01/2018,77469,18,22,12
29/01/2018,77470,27,20,14
29/01/2018,77471,10,23,10
29/01/2018,77472,13,22,14
29/01/2018,77473,7,24,14
29/01/2018,77474,22,22,17
29/01/2018,77475,17,22,17
29/01/2018,77476,15,23,15
29/01/2018,77477,6,23,12
29/01/2018,77478,15,22,15
29/01/2018,77479,29,22,15
29/01/2018,77480,14,22,12
29/01/2018,77481,14,23,12
29/01/2018,77482,11,23,14
29/01/2018,77483,16,23,15
29/01/2018,77484,18,22,15
29/01/2018,77485,8,23,10
29/01/2018,77486,17,22,12
29/01/2018,77487,26,18,10
29/01/2018,77489,9,24,14
29/01/2018,77490,13,23,14
29/01/2018,77491,10,23,12
29/01/2018,77492,12,22,15
29/01/2018,77493,24,20,10
29/01/2018,77494,13,23,12
29/01/2018,77495,27,19,12
29/01/2018,77496,14,23,12
29/01/2018,77498,21,22,17
29/01/2018,77500,9,24,14
29/01/2018,77501,9,23,14
29/01/2018,77504,8,24,14
29/01/2018,77505,17,22,17
29/01/2018,77506,8,24,14
29/01/2018,77507,11,23,14
29/01/2018,77508,25,21,15
29/01/2018,77509,14,23,12
29/01/2018,77510,26,21,15
29/01/2018,77511,21,25,14
29/01/2018,77512,12,22,14
29/01/2018,77513,20,22,17
29/01/2018,77514,26,23,15
29/01/2018,77515,20,23,17
29/01/2018,77516,9,23,14
29/01/2018,77517,26,22,15
29/01/2018,77518,22,20,10
29/01/2018,77519,11,23,12
29/01/2018,77520,5,23,12
29/01/2018,77521,23,21,15
29/01/2018,77522,11,23,14
29/01/2018,77523,10,23,14
29/01/2018,77524,12,23,14
29/01/2018,77525,20,24,15
29/01/2018,77526,14,23,14
29/01/2018,77527,19,22,12
29/01/2018,77528,27,18,10
29/01/2018,77529,22,21,15
29/01/2018,77530,12,23,12
29/01/2018,77531,9,24,14
29/01/2018,77532,13,23,12
29/01/2018,77533,13,21,12
29/01/2018,77534,26,20,12
29/01/2018,78003,8,27,9
29/01/2018,78005,18,26,12
29/01/2018,78006,10,28,7
29/01/2018,78007,16,25,12
29/01/2018,78009,9,27,9
29/01/2018,78010,17,26,10
29/01/2018,78013,16,26,9
29/01/2018,78015,16,26,12
29/01/2018,78020,17,27,7
29/01/2018,78029,18,27,9
29/01/2018,78030,9,28,9
29/01/2018,78031,18,27,7
29/01/2018,78033,17,26,9
29/01/2018,78034,15,26,9
29/01/2018,78036,15,26,9
29/01/2018,78043,16,25,12
29/01/2018,78048,13,28,7
29/01/2018,78049,17,26,10
29/01/2018,78050,12,27,9
29/01/2018,78053,14,27,7
29/01/2018,78057,16,28,7
29/01/2018,78062,16,26,10
29/01/2018,78068,14,28,7
29/01/2018,78070,18,26,7
29/01/2018,78071,8,27,9
29/01/2018,78072,17,27,7
29/01/2018,78073,14,26,12
29/01/2018,78076,13,28,7
29/01/2018,78077,10,28,9
29/01/2018,78082,16,28,5
29/01/2018,78084,14,26,9
29/01/2018,78087,9,28,9
29/01/2018,78089,16,28,7
29/01/2018,78090,17,26,10
29/01/2018,78092,17,25,14
29/01/2018,78096,11,28,7
29/01/2018,78104,18,27,7
29/01/2018,78107,15,28,5
29/01/2018,78108,11,28,9
29/01/2018,78113,18,28,9
29/01/2018,78117,16,26,12
29/01/2018,78118,19,27,7
29/01/2018,78120,8,28,9
29/01/2018,78123,16,26,12
29/01/2018,78124,19,24,14
29/01/2018,78125,8,28,9
29/01/2018,78126,17,25,14
29/01/2018,78128,9,28,9
29/01/2018,78133,16,25,12
29/01/2018,78138,16,26,12
29/01/2018,78140,17,26,10
29/01/2018,78143,13,27,10
29/01/2018,78146,18,25,14
29/01/2018,78147,13,28,7
29/01/2018,78152,15,26,12
29/01/2018,78158,17,25,12
29/01/2018,78160,11,28,10
29/01/2018,78162,10,28,9
29/01/2018,78163,14,28,7
29/01/2018,78164,7,28,9
29/01/2018,78165,14,26,12
29/01/2018,78168,12,27,10
29/01/2018,78171,10,28,9
29/01/2018,78172,17,26,12
29/01/2018,78185,15,27,7
29/01/2018,78188,13,28,7
29/01/2018,78189,16,25,10
29/01/2018,78190,18,25,14
29/01/2018,78192,16,28,7
29/01/2018,78193,10,28,9
29/01/2018,78194,11,28,7
29/01/2018,78196,15,25,10
29/01/2018,78202,17,28,7
29/01/2018,78206,17,26,10
29/01/2018,78208,13,27,10
29/01/2018,78209,8,28,9
29/01/2018,78217,18,27,9
29/01/2018,78220,11,27,9
29/01/2018,78224,16,25,12
29/01/2018,78227,16,27,10
29/01/2018,78230,17,26,9
29/01/2018,78231,17,27,5
29/01/2018,78233,16,25,12
29/01/2018,78234,17,27,7
29/01/2018,78236,15,27,7
29/01/2018,78237,13,28,5
29/01/2018,78238,18,27,9
29/01/2018,78239,19,27,7
29/01/2018,78242,15,26,12
29/01/2018,78245,17,27,5
29/01/2018,78246,19,28,7
29/01/2018,78251,16,25,12
29/01/2018,78255,16,28,7
29/01/2018,78261,17,28,9
29/01/2018,78262,13,27,9
29/01/2018,78263,12,28,7
29/01/2018,78264,12,28,9
29/01/2018,78265,14,27,7
29/01/2018,78267,18,27,9
29/01/2018,78269,8,28,9
29/01/2018,78276,15,28,7
29/01/2018,78278,16,26,7
29/01/2018,78281,17,26,7
29/01/2018,78283,10,28,7
29/01/2018,78285,13,28,7
29/01/2018,78289,12,27,9
29/01/2018,78290,18,27,7
29/01/2018,78291,19,26,7
29/01/2018,78296,19,27,7
29/01/2018,78297,14,26,12
29/01/2018,78299,17,27,9
29/01/2018,78300,16,26,7
29/01/2018,78302,10,28,7
29/01/2018,78305,17,26,10
29/01/2018,78307,9,28,9
29/01/2018,78310,12,28,7
29/01/2018,78311,19,24,14
29/01/2018,78314,18,27,7
29/01/2018,78317,17,28,9
29/01/2018,78320,15,28,7
29/01/2018,78321,13,26,10
29/01/2018,78322,17,26,12
29/01/2018,78324,18,27,5
29/01/2018,78325,17,26,9
29/01/2018,78327,18,27,9
29/01/2018,78329,17,28,7
29/01/2018,78334,11,27,9
29/01/2018,78335,19,27,7
29/01/2018,78337,15,28,7
29/01/2018,78343,15,26,12
29/01/2018,78344,15,28,7
29/01/2018,78346,15,28,5
29/01/2018,78349,8,28,9
29/01/2018,78350,17,25,14
29/01/2018,78354,19,27,7
29/01/2018,78356,13,27,10
29/01/2018,78358,18,25,14
29/01/2018,78361,19,27,7
29/01/2018,78362,19,27,7
29/01/2018,78364,16,26,9
29/01/2018,78366,13,26,9
29/01/2018,78367,16,25,12
29/01/2018,78368,16,26,9
29/01/2018,78372,16,25,14
29/01/2018,78380,17,26,9
29/01/2018,78381,12,28,7
29/01/2018,78382,16,26,12
29/01/2018,78383,12,26,10
29/01/2018,78384,17,26,12
29/01/2018,78385,16,27,5
29/01/2018,78389,13,27,9
29/01/2018,78391,17,28,7
29/01/2018,78396,18,25,14
29/01/2018,78397,11,27,10
29/01/2018,78398,11,27,9
29/01/2018,78401,17,27,10
29/01/2018,78402,18,26,9
29/01/2018,78403,17,27,9
29/01/2018,78404,13,27,7
29/01/2018,78406,11,27,10
29/01/2018,78407,9,28,7
29/01/2018,78410,17,28,7
29/01/2018,78413,14,28,5
29/01/2018,78415,16,26,9
29/01/2018,78416,17,28,7
29/01/2018,78417,16,28,7
29/01/2018,78418,18,25,14
29/01/2018,78420,12,27,9
29/01/2018,78423,13,27,12
29/01/2018,78431,17,26,10
29/01/2018,78437,17,28,7
29/01/2018,78439,15,27,7
29/01/2018,78440,17,27,10
29/01/2018,78442,13,26,10
29/01/2018,78443,14,26,9
29/01/2018,78444,15,28,5
29/01/2018,78451,18,26,9
29/01/2018,78455,15,25,12
29/01/2018,78460,17,28,9
29/01/2018,78464,6,27,9
29/01/2018,78465,14,27,7
29/01/2018,78466,17,26,12
29/01/2018,78470,8,27,9
29/01/2018,78472,9,26,9
29/01/2018,78474,14,28,7
29/01/2018,78475,15,27,7
29/01/2018,78478,9,26,9
29/01/2018,78481,17,25,14
29/01/2018,78484,17,28,5
29/01/2018,78486,10,28,9
29/01/2018,78490,14,26,10
29/01/2018,78497,10,28,9
29/01/2018,78498,17,26,12
29/01/2018,78499,6,27,9
29/01/2018,78501,19,27,7
29/01/2018,78502,17,25,14
29/01/2018,78503,14,28,7
29/01/2018,78505,14,27,7
29/01/2018,78506,9,27,9
29/01/2018,78513,13,27,7
29/01/2018,78516,9,28,9
29/01/2018,78517,9,28,9
29/01/2018,78518,15,26,12
29/01/2018,78520,13,28,7
29/01/2018,78522,8,28,9
29/01/2018,78524,16,25,12
29/01/2018,78528,17,28,5
29/01/2018,78530,16,27,7
29/01/2018,78531,18,28,7
29/01/2018,78536,17,28,7
29/01/2018,78537,7,28,9
29/01/2018,78545,15,26,12
29/01/2018,78548,10,28,10
29/01/2018,78550,14,26,10
29/01/2018,78551,18,26,14
29/01/2018,78557,8,28,9
29/01/2018,78558,15,28,5
29/01/2018,78559,14,28,5
29/01/2018,78561,11,27,10
29/01/2018,78562,12,28,9
29/01/2018,78564,8,27,9
29/01/2018,78565,15,27,7
29/01/2018,78567,18,28,7
29/01/2018,78569,7,27,9
29/01/2018,78571,15,26,12
29/01/2018,78575,12,28,10
29/01/2018,78576,12,27,9
29/01/2018,78586,19,25,14
29/01/2018,78588,15,26,9
29/01/2018,78590,9,28,9
29/01/2018,78591,16,27,7
29/01/2018,78597,18,27,7
29/01/2018,78601,7,28,9
